"Country.Name","Country.Code","Region","year","co2","gdpCapita"
"Bolivia","BOL","Latin America & Caribbean",1986,3777.01,624.715420030979
"Bolivia","BOL","Latin America & Caribbean",1987,4030.033,672.5651748986
"Bolivia","BOL","Latin America & Caribbean",1988,4308.725,697.370560078149
"Bolivia","BOL","Latin America & Caribbean",1989,4994.454,701.464614137124
"Bolivia","BOL","Latin America & Caribbean",1990,5526.169,709.948654147923
"Bolivia","BOL","Latin America & Caribbean",1991,5797.527,764.141332084365
"Bolivia","BOL","Latin America & Caribbean",1992,6673.94,791.381316991476
"Bolivia","BOL","Latin America & Caribbean",1993,8063.733,788.399136537358
"Bolivia","BOL","Latin America & Caribbean",1994,8936.479,806.221125891646
"Bolivia","BOL","Latin America & Caribbean",1995,9460.86,887.468289684936
"Bolivia","BOL","Latin America & Caribbean",1996,10014.577,958.473517786073
"Bolivia","BOL","Latin America & Caribbean",1997,11026.669,1006.96409902014
"Bolivia","BOL","Latin America & Caribbean",1998,11455.708,1058.71835378353
"Bolivia","BOL","Latin America & Caribbean",1999,11243.022,1012.51002079666
"Bolivia","BOL","Latin America & Caribbean",2000,10223.596,1007.00286888451
"Bolivia","BOL","Latin America & Caribbean",2001,9823.893,958.236314063555
"Bolivia","BOL","Latin America & Caribbean",2002,9567.203,913.575853422027
"Bolivia","BOL","Latin America & Caribbean",2003,14128.951,917.36431048617
"Bolivia","BOL","Latin America & Caribbean",2004,13083.856,978.334757576746
"Bolivia","BOL","Latin America & Caribbean",2005,12068.097,1046.4278428307
"Bolivia","BOL","Latin America & Caribbean",2006,14730.339,1233.59297372996
"Bolivia","BOL","Latin America & Caribbean",2007,12445.798,1389.6317502607
"Bolivia","BOL","Latin America & Caribbean",2008,13556.899,1736.92401415151
"Bolivia","BOL","Latin America & Caribbean",2009,14246.295,1776.85718962366
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1981,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1982,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1983,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1984,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1985,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1986,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1987,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1988,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1989,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1990,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1991,NA,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1992,4136.376,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1993,2948.268,NA
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1994,3230.627,314.559604678608
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1995,3428.645,481.165039921515
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1996,4257.387,731.12095121787
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1997,8393.763,971.546064284666
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1998,10593.963,1090.25705604444
"Bosnia and Herzegovina","BIH","Europe & Central Asia",1999,10377.61,1238.17338507275
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2000,13787.92,1451.66400183674
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2001,13362.548,1512.99301405557
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2002,14301.3,1746.48638346723
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2003,14488.317,2192.64707824367
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2004,15610.419,2619.75325753727
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2005,16204.473,2844.43181234342
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2006,17564.93,3269.54852750442
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2007,17590.599,4020.67230215971
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2008,20087.826,4873.206648014
"Bosnia and Herzegovina","BIH","Europe & Central Asia",2009,20615.874,4498.72297054702
"Botswana","BWA","Sub-Saharan Africa",1981,1008.425,1039.43516460756
"Botswana","BWA","Sub-Saharan Africa",1982,1100.1,948.581221412991
"Botswana","BWA","Sub-Saharan Africa",1983,1030.427,1058.82702474834
"Botswana","BWA","Sub-Saharan Africa",1984,1045.095,1083.95606357888
"Botswana","BWA","Sub-Saharan Africa",1985,1158.772,942.38224543051
"Botswana","BWA","Sub-Saharan Africa",1986,1323.787,1139.91857046918
"Botswana","BWA","Sub-Saharan Africa",1987,1536.473,1558.81328536991
"Botswana","BWA","Sub-Saharan Africa",1988,1617.147,2034.12120929581
"Botswana","BWA","Sub-Saharan Africa",1989,1774.828,2301.68118021457
"Botswana","BWA","Sub-Saharan Africa",1990,2178.198,2747.20843825723
"Botswana","BWA","Sub-Saharan Africa",1991,2148.862,2776.42306189893
"Botswana","BWA","Sub-Saharan Africa",1992,3274.631,2839.19696308624
"Botswana","BWA","Sub-Saharan Africa",1993,3498.318,2772.73277351961
"Botswana","BWA","Sub-Saharan Africa",1994,3494.651,2767.35374027068
"Botswana","BWA","Sub-Saharan Africa",1995,3523.987,3001.10263081029
"Botswana","BWA","Sub-Saharan Africa",1996,3138.952,3007.61362279528
"Botswana","BWA","Sub-Saharan Africa",1997,3212.292,3050.23358652791
"Botswana","BWA","Sub-Saharan Africa",1998,3832.015,2854.67340192084
"Botswana","BWA","Sub-Saharan Africa",1999,3545.989,3210.23188047215
"Botswana","BWA","Sub-Saharan Africa",2000,4275.722,3333.1795496534
"Botswana","BWA","Sub-Saharan Africa",2001,4334.394,3114.61659378726
"Botswana","BWA","Sub-Saharan Africa",2002,4484.741,3044.12735338963
"Botswana","BWA","Sub-Saharan Africa",2003,4264.721,4149.04137748834
"Botswana","BWA","Sub-Saharan Africa",2004,4378.398,4879.45946154727
"Botswana","BWA","Sub-Saharan Africa",2005,4616.753,5327.8535176786
"Botswana","BWA","Sub-Saharan Africa",2006,4646.089,5342.1403362253
"Botswana","BWA","Sub-Saharan Africa",2007,4701.094,5666.63784692568
"Botswana","BWA","Sub-Saharan Africa",2008,4979.786,5561.89823998598
"Botswana","BWA","Sub-Saharan Africa",2009,4400.4,5115.11924667202
"Brazil","BRA","Latin America & Caribbean",1981,171806.284,2106.67895661928
"Brazil","BRA","Latin America & Caribbean",1982,172176.651,2199.70199280485
"Brazil","BRA","Latin America & Caribbean",1983,166632.147,1551.77303603647
"Brazil","BRA","Latin America & Caribbean",1984,168806.678,1560.45578862038
"Brazil","BRA","Latin America & Caribbean",1985,181248.809,1629.26490916073
"Brazil","BRA","Latin America & Caribbean",1986,198883.412,1919.86480364384
"Brazil","BRA","Latin America & Caribbean",1987,207530.198,2064.65401141128
"Brazil","BRA","Latin America & Caribbean",1988,209363.698,2276.24055609996
"Brazil","BRA","Latin America & Caribbean",1989,214024.455,2879.49987028576
"Brazil","BRA","Latin America & Caribbean",1990,208886.988,3071.62795314411
"Brazil","BRA","Latin America & Caribbean",1991,219330.604,3942.40394119544
"Brazil","BRA","Latin America & Caribbean",1992,220705.729,2578.20700864426
"Brazil","BRA","Latin America & Caribbean",1993,230738.641,2774.174126945
"Brazil","BRA","Latin America & Caribbean",1994,242154.012,3482.52981637412
"Brazil","BRA","Latin America & Caribbean",1995,258347.484,4827.15244263478
"Brazil","BRA","Latin America & Caribbean",1996,284782.887,5163.26581269664
"Brazil","BRA","Latin America & Caribbean",1997,300547.32,5279.11129784714
"Brazil","BRA","Latin America & Caribbean",1998,312289.054,5083.70096424936
"Brazil","BRA","Latin America & Caribbean",1999,320173.104,3476.14403819628
"Brazil","BRA","Latin America & Caribbean",2000,327983.814,3738.71941172048
"Brazil","BRA","Latin America & Caribbean",2001,337433.673,3136.49673342472
"Brazil","BRA","Latin America & Caribbean",2002,332266.87,2810.23078960121
"Brazil","BRA","Latin America & Caribbean",2003,321621.569,3044.25502669162
"Brazil","BRA","Latin America & Caribbean",2004,337826.042,3597.97883565313
"Brazil","BRA","Latin America & Caribbean",2005,347308.904,4733.16418107253
"Brazil","BRA","Latin America & Caribbean",2006,347668.27,5809.18909594586
"Brazil","BRA","Latin America & Caribbean",2007,363212.683,7240.92398337745
"Brazil","BRA","Latin America & Caribbean",2008,387675.24,8700.45520183758
"Brazil","BRA","Latin America & Caribbean",2009,367147.374,8462.50834558689
"Brunei Darussalam","BRN","East Asia & Pacific",1981,1470.467,21925.7886548709
"Brunei Darussalam","BRN","East Asia & Pacific",1982,2093.857,20795.0431161879
"Brunei Darussalam","BRN","East Asia & Pacific",1983,2706.246,18227.2244857442
"Brunei Darussalam","BRN","East Asia & Pacific",1984,1917.841,17439.5812149899
"Brunei Darussalam","BRN","East Asia & Pacific",1985,2596.236,15797.4820020055
"Brunei Darussalam","BRN","East Asia & Pacific",1986,2299.209,10280.7661871402
"Brunei Darussalam","BRN","East Asia & Pacific",1987,3318.635,11672.4444351079
"Brunei Darussalam","BRN","East Asia & Pacific",1988,5716.853,11084.3153498771
"Brunei Darussalam","BRN","East Asia & Pacific",1989,6347.577,11954.4001284756
"Brunei Darussalam","BRN","East Asia & Pacific",1990,6211.898,13701.8970422471
"Brunei Darussalam","BRN","East Asia & Pacific",1991,5548.171,14002.1071342971
"Brunei Darussalam","BRN","East Asia & Pacific",1992,5504.167,15381.3139100223
"Brunei Darussalam","BRN","East Asia & Pacific",1993,5273.146,14678.0715929009
"Brunei Darussalam","BRN","East Asia & Pacific",1994,5001.788,14220.6363441058
"Brunei Darussalam","BRN","East Asia & Pacific",1995,5097.13,16046.9815826138
"Brunei Darussalam","BRN","East Asia & Pacific",1996,5170.47,16913.9353639107
"Brunei Darussalam","BRN","East Asia & Pacific",1997,5361.154,16779.3384713214
"Brunei Darussalam","BRN","East Asia & Pacific",1998,5570.173,12784.7662234822
"Brunei Darussalam","BRN","East Asia & Pacific",1999,4231.718,14205.7737205539
"Brunei Darussalam","BRN","East Asia & Pacific",2000,6105.555,18154.8349324604
"Brunei Darussalam","BRN","East Asia & Pacific",2001,5753.523,16616.798045418
"Brunei Darussalam","BRN","East Asia & Pacific",2002,4855.108,17016.9434933055
"Brunei Darussalam","BRN","East Asia & Pacific",2003,4877.11,18758.9808946915
"Brunei Darussalam","BRN","East Asia & Pacific",2004,4847.774,22131.9460641106
"Brunei Darussalam","BRN","East Asia & Pacific",2005,4620.42,26337.9181126619
"Brunei Darussalam","BRN","East Asia & Pacific",2006,4272.055,31157.6884478525
"Brunei Darussalam","BRN","East Asia & Pacific",2007,9053.823,32707.7043073602
"Brunei Darussalam","BRN","East Asia & Pacific",2008,10029.245,37798.3935034007
"Brunei Darussalam","BRN","East Asia & Pacific",2009,8573.446,27726.481053695
"Bulgaria","BGR","Europe & Central Asia",1981,80343.97,2255.76122683521
"Bulgaria","BGR","Europe & Central Asia",1982,90131.193,2220.82316874899
"Bulgaria","BGR","Europe & Central Asia",1983,90365.881,1897.07858430837
"Bulgaria","BGR","Europe & Central Asia",1984,87366.275,1943.06256515153
"Bulgaria","BGR","Europe & Central Asia",1985,89540.806,1959.93875710619
"Bulgaria","BGR","Europe & Central Asia",1986,91528.32,2261.75772560664
"Bulgaria","BGR","Europe & Central Asia",1987,91634.663,3168.86527178481
"Bulgaria","BGR","Europe & Central Asia",1988,87289.268,2561.10861712563
"Bulgaria","BGR","Europe & Central Asia",1989,86739.218,2449.8007383682
"Bulgaria","BGR","Europe & Central Asia",1990,75763.887,2377.33589352945
"Bulgaria","BGR","Europe & Central Asia",1991,58176.955,1267.73437541485
"Bulgaria","BGR","Europe & Central Asia",1992,54458.617,1211.98087810931
"Bulgaria","BGR","Europe & Central Asia",1993,68077.855,1278.24717346108
"Bulgaria","BGR","Europe & Central Asia",1994,54344.94,1148.4943993817
"Bulgaria","BGR","Europe & Central Asia",1995,58004.606,1554.04693051431
"Bulgaria","BGR","Europe & Central Asia",1996,56559.808,1208.85023311979
"Bulgaria","BGR","Europe & Central Asia",1997,51616.692,1346.91277031093
"Bulgaria","BGR","Europe & Central Asia",1998,48998.454,1771.99394273504
"Bulgaria","BGR","Europe & Central Asia",1999,43981.998,1643.6098949729
"Bulgaria","BGR","Europe & Central Asia",2000,43530.957,1609.2805861652
"Bulgaria","BGR","Europe & Central Asia",2001,46453.556,1762.45596795591
"Bulgaria","BGR","Europe & Central Asia",2002,44634.724,2079.2289749196
"Bulgaria","BGR","Europe & Central Asia",2003,47307.967,2693.75876041107
"Bulgaria","BGR","Europe & Central Asia",2004,46787.253,3353.56414854374
"Bulgaria","BGR","Europe & Central Asia",2005,47909.355,3852.97775647268
"Bulgaria","BGR","Europe & Central Asia",2006,48943.449,4455.69022418578
"Bulgaria","BGR","Europe & Central Asia",2007,52188.744,5932.89967659315
"Bulgaria","BGR","Europe & Central Asia",2008,50791.617,7296.12247858585
"Bulgaria","BGR","Europe & Central Asia",2009,42654.544,6955.98773253421
"Burkina Faso","BFA","Sub-Saharan Africa",1981,557.384,254.230804300942
"Burkina Faso","BFA","Sub-Saharan Africa",1982,575.719,245.094628893452
"Burkina Faso","BFA","Sub-Saharan Africa",1983,594.054,217.994670842612
"Burkina Faso","BFA","Sub-Saharan Africa",1984,465.709,193.843159622678
"Burkina Faso","BFA","Sub-Saharan Africa",1985,476.71,200.894264489661
"Burkina Faso","BFA","Sub-Saharan Africa",1986,480.377,256.762445676321
"Burkina Faso","BFA","Sub-Saharan Africa",1987,517.047,291.131796136369
"Burkina Faso","BFA","Sub-Saharan Africa",1988,553.717,313.061833850929
"Burkina Faso","BFA","Sub-Saharan Africa",1989,821.408,304.853272645147
"Burkina Faso","BFA","Sub-Saharan Africa",1990,586.72,351.979249094134
"Burkina Faso","BFA","Sub-Saharan Africa",1991,627.057,346.410442780194
"Burkina Faso","BFA","Sub-Saharan Africa",1992,630.724,240.963403226136
"Burkina Faso","BFA","Sub-Saharan Africa",1993,627.057,244.127150168696
"Burkina Faso","BFA","Sub-Saharan Africa",1994,645.392,193.070275634349
"Burkina Faso","BFA","Sub-Saharan Africa",1995,627.057,235.832244046072
"Burkina Faso","BFA","Sub-Saharan Africa",1996,707.731,249.358755868197
"Burkina Faso","BFA","Sub-Saharan Africa",1997,806.74,229.488061295294
"Burkina Faso","BFA","Sub-Saharan Africa",1998,861.745,255.709631027055
"Burkina Faso","BFA","Sub-Saharan Africa",1999,931.418,267.186160930964
"Burkina Faso","BFA","Sub-Saharan Africa",2000,1041.428,226.801607824507
"Burkina Faso","BFA","Sub-Saharan Africa",2001,997.424,235.507932487751
"Burkina Faso","BFA","Sub-Saharan Africa",2002,1004.758,260.808434035691
"Burkina Faso","BFA","Sub-Saharan Africa",2003,1078.098,332.423768678194
"Burkina Faso","BFA","Sub-Saharan Africa",2004,1103.767,371.39519613887
"Burkina Faso","BFA","Sub-Saharan Africa",2005,1125.769,406.998837384044
"Burkina Faso","BFA","Sub-Saharan Africa",2006,1360.457,422.479937975237
"Burkina Faso","BFA","Sub-Saharan Africa",2007,1646.483,474.710945144576
"Burkina Faso","BFA","Sub-Saharan Africa",2008,1697.821,569.014263800778
"Burkina Faso","BFA","Sub-Saharan Africa",2009,1664.818,551.843240912558
"Burundi","BDI","Sub-Saharan Africa",1981,157.681,228.566369780562
"Burundi","BDI","Sub-Saharan Africa",1982,157.681,232.437225253669
"Burundi","BDI","Sub-Saharan Africa",1983,205.352,241.368333855576
"Burundi","BDI","Sub-Saharan Africa",1984,220.02,213.454201973263
"Burundi","BDI","Sub-Saharan Africa",1985,231.021,240.87078783205
"Burundi","BDI","Sub-Saharan Africa",1986,242.022,243.440247406734
"Burundi","BDI","Sub-Saharan Africa",1987,267.691,221.4835184195
"Burundi","BDI","Sub-Saharan Africa",1988,256.69,204.838717333417
"Burundi","BDI","Sub-Saharan Africa",1989,300.694,204.222061777071
"Burundi","BDI","Sub-Saharan Africa",1990,293.36,201.68765625488
"Burundi","BDI","Sub-Saharan Africa",1991,337.364,202.693440329919
"Burundi","BDI","Sub-Saharan Africa",1992,308.028,183.717320379283
"Burundi","BDI","Sub-Saharan Africa",1993,326.363,155.921602701832
"Burundi","BDI","Sub-Saharan Africa",1994,333.697,150.802805223128
"Burundi","BDI","Sub-Saharan Africa",1995,322.696,160.349989322905
"Burundi","BDI","Sub-Saharan Africa",1996,319.029,137.214102710322
"Burundi","BDI","Sub-Saharan Africa",1997,304.361,151.532104309971
"Burundi","BDI","Sub-Saharan Africa",1998,293.36,137.251502794512
"Burundi","BDI","Sub-Saharan Africa",1999,286.026,121.997730782135
"Burundi","BDI","Sub-Saharan Africa",2000,289.693,128.635536499035
"Burundi","BDI","Sub-Saharan Africa",2001,205.352,126.217081308673
"Burundi","BDI","Sub-Saharan Africa",2002,212.686,115.279880322528
"Burundi","BDI","Sub-Saharan Africa",2003,161.348,106.016974729214
"Burundi","BDI","Sub-Saharan Africa",2004,198.018,119.460135012836
"Burundi","BDI","Sub-Saharan Africa",2005,154.014,140.815135598437
"Burundi","BDI","Sub-Saharan Africa",2006,187.017,154.924525713107
"Burundi","BDI","Sub-Saharan Africa",2007,187.017,159.265471311463
"Burundi","BDI","Sub-Saharan Africa",2008,190.684,182.687801252318
"Burundi","BDI","Sub-Saharan Africa",2009,190.684,190.394203666589
"Cabo Verde","CPV","Sub-Saharan Africa",1981,33.003,480.215800817211
"Cabo Verde","CPV","Sub-Saharan Africa",1982,36.67,474.989980764406
"Cabo Verde","CPV","Sub-Saharan Africa",1983,36.67,458.266559554403
"Cabo Verde","CPV","Sub-Saharan Africa",1984,84.341,428.28430413338
"Cabo Verde","CPV","Sub-Saharan Africa",1985,84.341,438.658226146779
"Cabo Verde","CPV","Sub-Saharan Africa",1986,58.672,597.351205189578
"Cabo Verde","CPV","Sub-Saharan Africa",1987,80.674,726.152790491344
"Cabo Verde","CPV","Sub-Saharan Africa",1988,73.34,803.707767978414
"Cabo Verde","CPV","Sub-Saharan Africa",1989,80.674,799.61166703491
"Cabo Verde","CPV","Sub-Saharan Africa",1990,88.008,899.298788188452
"Cabo Verde","CPV","Sub-Saharan Africa",1991,91.675,915.554692730787
"Cabo Verde","CPV","Sub-Saharan Africa",1992,102.676,996.339990257044
"Cabo Verde","CPV","Sub-Saharan Africa",1993,102.676,1331.12587890161
"Cabo Verde","CPV","Sub-Saharan Africa",1994,110.01,1073.44342591683
"Cabo Verde","CPV","Sub-Saharan Africa",1995,113.677,1251.80902654233
"Cabo Verde","CPV","Sub-Saharan Africa",1996,139.346,1256.49317498658
"Cabo Verde","CPV","Sub-Saharan Africa",1997,143.013,1197.17587126798
"Cabo Verde","CPV","Sub-Saharan Africa",1998,154.014,1242.98749303348
"Cabo Verde","CPV","Sub-Saharan Africa",1999,172.349,1379.07309314039
"Cabo Verde","CPV","Sub-Saharan Africa",2000,187.017,1229.04394399532
"Cabo Verde","CPV","Sub-Saharan Africa",2001,209.019,1258.55693939321
"Cabo Verde","CPV","Sub-Saharan Africa",2002,245.689,1363.59302045498
"Cabo Verde","CPV","Sub-Saharan Africa",2003,253.023,1759.25635449697
"Cabo Verde","CPV","Sub-Saharan Africa",2004,264.024,1970.89140559196
"Cabo Verde","CPV","Sub-Saharan Africa",2005,293.36,2049.6156926513
"Cabo Verde","CPV","Sub-Saharan Africa",2006,308.028,2316.47949032154
"Cabo Verde","CPV","Sub-Saharan Africa",2007,370.367,3145.65382839852
"Cabo Verde","CPV","Sub-Saharan Africa",2008,286.026,3698.31539708634
"Cabo Verde","CPV","Sub-Saharan Africa",2009,304.361,3517.38679057537
"Cambodia","KHM","East Asia & Pacific",1981,300.694,NA
"Cambodia","KHM","East Asia & Pacific",1982,337.364,NA
"Cambodia","KHM","East Asia & Pacific",1983,366.7,NA
"Cambodia","KHM","East Asia & Pacific",1984,410.704,NA
"Cambodia","KHM","East Asia & Pacific",1985,418.038,NA
"Cambodia","KHM","East Asia & Pacific",1986,432.706,NA
"Cambodia","KHM","East Asia & Pacific",1987,436.373,NA
"Cambodia","KHM","East Asia & Pacific",1988,451.041,NA
"Cambodia","KHM","East Asia & Pacific",1989,451.041,NA
"Cambodia","KHM","East Asia & Pacific",1990,451.041,NA
"Cambodia","KHM","East Asia & Pacific",1991,462.042,NA
"Cambodia","KHM","East Asia & Pacific",1992,476.71,NA
"Cambodia","KHM","East Asia & Pacific",1993,476.71,253.193194590562
"Cambodia","KHM","East Asia & Pacific",1994,539.049,269.56707598226
"Cambodia","KHM","East Asia & Pacific",1995,1551.141,321.774639831393
"Cambodia","KHM","East Asia & Pacific",1996,1617.147,318.149535415338
"Cambodia","KHM","East Asia & Pacific",1997,1540.14,303.685904650096
"Cambodia","KHM","East Asia & Pacific",1998,1950.844,268.043043439002
"Cambodia","KHM","East Asia & Pacific",1999,1895.839,294.865211978005
"Cambodia","KHM","East Asia & Pacific",2000,1976.513,299.562237635792
"Cambodia","KHM","East Asia & Pacific",2001,2251.538,319.69245973546
"Cambodia","KHM","East Asia & Pacific",2002,2207.534,337.804253525763
"Cambodia","KHM","East Asia & Pacific",2003,2379.883,361.070347600538
"Cambodia","KHM","East Asia & Pacific",2004,2445.889,407.084906162166
"Cambodia","KHM","East Asia & Pacific",2005,2775.919,472.448855862778
"Cambodia","KHM","East Asia & Pacific",2006,2999.606,537.848582712145
"Cambodia","KHM","East Asia & Pacific",2007,3483.65,629.282877634499
"Cambodia","KHM","East Asia & Pacific",2008,3975.028,742.942923336176
"Cambodia","KHM","East Asia & Pacific",2009,4132.709,735.40752391652
"Cameroon","CMR","Sub-Saharan Africa",1981,5342.819,829.934233885681
"Cameroon","CMR","Sub-Saharan Africa",1982,6343.91,772.407257816131
"Cameroon","CMR","Sub-Saharan Africa",1983,6589.599,755.520424863143
"Cameroon","CMR","Sub-Saharan Africa",1984,6057.884,774.702572759705
"Cameroon","CMR","Sub-Saharan Africa",1985,6475.922,784.90960706375
"Cameroon","CMR","Sub-Saharan Africa",1986,2005.849,992.496342414037
"Cameroon","CMR","Sub-Saharan Africa",1987,1855.502,1115.21158506719
"Cameroon","CMR","Sub-Saharan Africa",1988,2211.201,1098.75584232312
"Cameroon","CMR","Sub-Saharan Africa",1989,7638.361,950.762210032064
"Cameroon","CMR","Sub-Saharan Africa",1990,1738.158,923.881278321591
"Cameroon","CMR","Sub-Saharan Africa",1991,1111.101,1000.3265409014
"Cameroon","CMR","Sub-Saharan Africa",1992,3795.345,890.563681123739
"Cameroon","CMR","Sub-Saharan Africa",1993,3898.021,1027.5673529387
"Cameroon","CMR","Sub-Saharan Africa",1994,3817.347,680.637143729394
"Cameroon","CMR","Sub-Saharan Africa",1995,4363.73,626.956040248719
"Cameroon","CMR","Sub-Saharan Africa",1996,4602.085,679.765193866363
"Cameroon","CMR","Sub-Saharan Africa",1997,3215.959,668.972081971818
"Cameroon","CMR","Sub-Saharan Africa",1998,3208.625,637.360860441375
"Cameroon","CMR","Sub-Saharan Africa",1999,3080.28,675.923864855214
"Cameroon","CMR","Sub-Saharan Africa",2000,3432.312,583.094838239344
"Cameroon","CMR","Sub-Saharan Africa",2001,3421.311,589.203919470222
"Cameroon","CMR","Sub-Saharan Africa",2002,3417.644,648.399605385763
"Cameroon","CMR","Sub-Saharan Africa",2003,3795.345,791.106475390237
"Cameroon","CMR","Sub-Saharan Africa",2004,3956.693,892.898777660583
"Cameroon","CMR","Sub-Saharan Africa",2005,3696.336,915.091287679653
"Cameroon","CMR","Sub-Saharan Africa",2006,3861.351,965.368688278105
"Cameroon","CMR","Sub-Saharan Africa",2007,5834.197,1070.95467461962
"Cameroon","CMR","Sub-Saharan Africa",2008,5544.504,1191.70955436733
"Cameroon","CMR","Sub-Saharan Africa",2009,6673.94,1164.71725437091
"Canada","CAN","North America",1981,430003.421,12279.0603568666
"Canada","CAN","North America",1982,414811.04,12437.6250884183
"Canada","CAN","North America",1983,408687.15,13368.9067398958
"Canada","CAN","North America",1984,425595.687,13768.8791019052
"Canada","CAN","North America",1985,422079.034,13991.2145509173
"Canada","CAN","North America",1986,405053.153,14335.7438678744
"Canada","CAN","North America",1987,431349.21,16158.9874251888
"Canada","CAN","North America",1988,456053.789,18814.5645471792
"Canada","CAN","North America",1989,463274.112,20586.5575115274
"Canada","CAN","North America",1990,435181.225,21302.396912001
"Canada","CAN","North America",1991,426780.128,21591.1391612209
"Canada","CAN","North America",1992,440608.385,20692.7220252261
"Canada","CAN","North America",1993,445665.178,19936.3770646304
"Canada","CAN","North America",1994,456955.871,19785.6790398347
"Canada","CAN","North America",1995,467527.832,20509.0030863168
"Canada","CAN","North America",1996,479463.917,21129.4354271046
"Canada","CAN","North America",1997,494601.293,21709.2963371821
"Canada","CAN","North America",1998,506456.704,20875.2483089147
"Canada","CAN","North America",1999,515462.856,22109.6039862186
"Canada","CAN","North America",2000,534483.585,24031.9512017887
"Canada","CAN","North America",2001,527926.989,23573.7500651106
"Canada","CAN","North America",2002,519335.208,23995.0163265338
"Canada","CAN","North America",2003,553185.285,28026.0060130447
"Canada","CAN","North America",2004,552349.209,31830.0118713303
"Canada","CAN","North America",2005,563071.517,36028.2324902754
"Canada","CAN","North America",2006,550233.35,40243.5522837141
"Canada","CAN","North America",2007,560801.644,44328.4753768925
"Canada","CAN","North America",2008,544105.793,46400.4418456756
"Canada","CAN","North America",2009,507424.792,40764.1413468899
"Caribbean small states","CSS","",1981,32566.627,2671.20777221406
"Caribbean small states","CSS","",1982,31620.541,2928.95273425341
"Caribbean small states","CSS","",1983,28639.27,2930.72313507744
"Caribbean small states","CSS","",1984,28899.627,2762.1327404899
"Caribbean small states","CSS","",1985,31972.573,2698.07445590266
"Caribbean small states","CSS","",1986,27894.869,2436.33226455814
"Caribbean small states","CSS","",1987,29240.658,2601.216971896
"Caribbean small states","CSS","",1988,27146.801,2744.02535978363
"Caribbean small states","CSS","",1989,29915.386,2790.98632327453
"Caribbean small states","CSS","",1990,31994.575,2963.16151264136
"Caribbean small states","CSS","",1991,36578.325,2893.25581443587
"Caribbean small states","CSS","",1992,36207.958,2820.80855532165
"Caribbean small states","CSS","",1993,32544.625,2946.60697456969
"Caribbean small states","CSS","",1994,35848.592,3100.07043660465
"Caribbean small states","CSS","",1995,38309.149,3373.30724809151
"Caribbean small states","CSS","",1996,39585.265,3640.22721875548
"Caribbean small states","CSS","",1997,37392.399,4034.95587358941
"Caribbean small states","CSS","",1998,37216.383,4392.10368848352
"Caribbean small states","CSS","",1999,41118.071,4635.60608387921
"Caribbean small states","CSS","",2000,42713.216,4989.63832708531
"Caribbean small states","CSS","",2001,44521.047,5101.6449800659
"Caribbean small states","CSS","",2002,45918.174,5347.46878505041
"Caribbean small states","CSS","",2003,47106.282,5705.48673752397
"Caribbean small states","CSS","",2004,50395.581,6232.61749470768
"Caribbean small states","CSS","",2005,48910.4459999999,7021.16654189905
"Caribbean small states","CSS","",2006,67106.1,7841.59837382551
"Caribbean small states","CSS","",2007,70853.774,8667.56748329038
"Caribbean small states","CSS","",2008,67480.134,9822.35865241986
"Caribbean small states","CSS","",2009,66468.042,8208.60425361304
"Cayman Islands","CYM","Latin America & Caribbean",1981,157.681,NA
"Cayman Islands","CYM","Latin America & Caribbean",1982,165.015,NA
"Cayman Islands","CYM","Latin America & Caribbean",1983,172.349,NA
"Cayman Islands","CYM","Latin America & Caribbean",1984,187.017,NA
"Cayman Islands","CYM","Latin America & Caribbean",1985,194.351,NA
"Cayman Islands","CYM","Latin America & Caribbean",1986,205.352,NA
"Cayman Islands","CYM","Latin America & Caribbean",1987,216.353,NA
"Cayman Islands","CYM","Latin America & Caribbean",1988,227.354,NA
"Cayman Islands","CYM","Latin America & Caribbean",1989,260.357,NA
